id	hero	house	levelup	wifenum	idiom	word	posx	posy	answer	
2213	23	23	40	30	璀璨夺目,目迷五色,迷途知返,知难而进,若有若无,有声有色,有所作为,进道若退,道路以目,饱以老拳	璀,璨,夺,目,迷,途,知,返,若,五,难,有,声,有,色,而,若,所,进,道,若,退,无,作,路,为,饱,以,老,拳,目	0,1,2,3,3,4,5,6,0,3,5,0,1,2,3,5,0,2,5,6,7,8,0,2,6,2,5,6,7,8,6	8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,1	0,1,2,4,5,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,26,28,29,30	
2214	23	23	40	30	斑驳陆离,茫无头绪,杳无音信,无影无形,离情别绪,情投意合,信笔涂鸦,笔诛墨伐,得意之作,作茧自缚,粉墨登场	斑,茫,杳,驳,无,影,无,形,陆,头,音,离,情,别,绪,信,笔,涂,鸦,投,诛,得,意,之,作,粉,墨,登,场,合,茧,伐,自,缚	0,3,5,0,3,4,5,6,0,3,5,0,1,2,3,5,6,7,8,1,6,0,1,2,3,5,6,7,8,1,3,6,3,3	8,8,8,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,1,0	0,1,2,3,5,6,7,8,9,10,12,13,14,16,17,18,19,20,21,23,24,25,27,28,29,30,31,33	
2215	23	23	40	30	等闲视之,等量齐观,齐烟九点,点铁成金,铁马金戈,金榜题名,榜上无名,名山胜水,一手一脚,一言千金	等,量,齐,观,闲,烟,视,九,之,点,铁,成,金,马,榜,上,无,名,一,言,千,金,题,山,手,戈,名,胜,一,水,脚	0,1,2,3,0,2,0,2,0,2,3,4,5,3,5,6,7,8,0,1,2,3,5,8,0,3,5,8,0,8,0	8,8,8,8,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,0	1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20,22,23,24,25,27,29,30	
2216	23	23	40	30	严丝合缝,话中带刺,众寡悬殊,中外合璧,极而言之,悬梁刺股,股掌之上,言人人殊,人言可畏,天之骄子,不可企及	严,话,丝,众,中,外,合,璧,极,寡,带,缝,而,悬,梁,刺,股,言,人,人,殊,掌,之,言,天,之,骄,子,不,可,企,及,上,畏	7,5,7,3,5,6,7,8,0,3,5,7,0,3,4,5,6,0,1,2,3,6,0,2,5,6,7,8,1,2,3,4,6,2	8,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,0	0,2,3,4,5,7,8,9,11,12,14,15,16,18,19,20,21,22,23,24,26,27,28,30,31,32,33	
2217	23	23	40	30	兔死狐悲,悲从中来,从恶如崩,如鲠在喉,言之有物,信口雌黄,信手拈来,拈轻怕重,在天之灵,重整旗鼓	兔,死,狐,悲,从,恶,如,崩,中,鲠,言,信,手,拈,来,在,天,之,灵,口,轻,喉,有,雌,怕,物,黄,重,整,旗,鼓	0,1,2,3,3,4,5,6,3,5,7,0,1,2,3,5,6,7,8,0,2,5,7,0,2,7,0,2,3,4,5	7,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1,1,1	0,1,2,4,5,7,8,9,10,12,13,14,15,16,18,19,20,21,22,23,24,25,26,28,29,30	
2218	23	23	40	30	改弦易张,弦外之意,互为表里,互相推诿,推己及人,恣意妄为,左思右想,左邻右里,人烟稠密,密不通风,官运亨通	改,弦,易,张,外,之,互,相,推,诿,恣,意,妄,为,己,表,及,左,邻,右,里,人,烟,稠,密,思,不,右,官,运,亨,通,想,风	0,1,2,3,1,1,3,4,5,6,0,1,2,3,5,3,5,0,1,2,3,5,6,7,8,0,8,0,5,6,7,8,0,8	8,8,8,8,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,0,0	0,2,3,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,22,23,25,26,27,28,30,31,32,33	
2219	23	23	40	30	鱼跃龙门,跃马扬鞭,百里挑一,百花生日,鞭辟入里,平起平坐,花里胡哨,一病不起,病魔缠身,胡搅蛮缠	鱼,跃,龙,门,马,扬,百,花,生,日,鞭,辟,入,里,挑,平,花,一,病,不,起,里,魔,平,胡,搅,蛮,缠,坐,哨,身	0,1,2,3,1,1,4,5,6,7,1,2,3,4,4,7,2,4,5,6,7,2,5,7,2,3,4,5,7,2,5	8,8,8,8,7,6,6,6,6,6,5,5,5,5,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0	0,1,2,4,5,7,8,9,11,12,13,14,15,17,18,19,21,22,23,24,25,26,28,29,30	
2220	23	23	40	30	哀哀父母,富贵不淫,富商大贾,母以子贵,以点带面,不顾死活,死皮赖脸,针头线脑,蓬头垢面,脑满肠肥	哀,哀,父,富,商,大,贾,母,以,子,贵,点,不,顾,死,活,针,带,淫,皮,蓬,头,垢,面,赖,线,脸,脑,满,肠,肥	2,2,2,5,6,7,8,2,3,4,5,3,5,6,7,8,1,3,5,7,0,1,2,3,7,1,7,1,2,3,4	8,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0	0,1,2,4,5,6,8,9,10,12,13,15,16,17,18,19,20,22,23,24,25,26,27,28,29	
2221	23	23	40	30	惹火烧身,水火之中,半文半白,半身不遂,名士风流,名列前茅,茅塞顿开,三缄其口,白衣秀士,文采风流,免开尊口	惹,水,火,之,中,烧,半,身,不,遂,文,半,名,列,前,茅,三,白,衣,秀,士,塞,缄,风,顿,其,文,采,风,流,免,开,尊,口	1,0,1,2,3,1,0,1,2,3,0,0,3,4,5,6,8,0,1,2,3,6,8,3,6,8,0,1,2,3,5,6,7,8	8,7,7,7,7,6,5,5,5,5,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0	0,1,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,21,22,23,24,25,26,28,29,30,31,32	
2222	23	23	40	30	俯拾即是,俯首帖耳,耳目昭彰,昭然若揭,若烹小鲜,回眸一笑,回头是岸,一拥而入,入地无门,旗帜鲜明,明镜高悬,自视甚高	俯,首,帖,耳,拾,目,即,昭,然,若,揭,回,头,是,岸,彰,烹,眸,小,一,拥,而,入,旗,帜,鲜,明,笑,地,镜,无,自,视,甚,高,门,悬	2,3,4,5,2,5,2,5,6,7,8,0,1,2,3,5,7,0,7,0,1,2,3,5,6,7,8,0,3,8,3,5,6,7,8,3,8	8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0	0,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,20,21,22,23,24,26,27,28,29,31,32,33,35,36	
2223	23	23	40	30	百无一用,南征北讨,无独有偶,有负众望,自知之明,自讨没趣,没完没了,一元大武,一望而知,炎黄子孙,黄钟大吕	百,南,无,独,有,偶,征,一,负,北,用,众,自,讨,没,趣,一,望,而,知,完,炎,元,之,没,黄,钟,大,吕,明,了,子,武,孙	1,6,1,2,3,4,6,1,3,6,1,3,5,6,7,8,2,3,4,5,7,0,2,5,7,0,1,2,3,5,7,0,2,0	8,8,7,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,0	0,1,2,3,5,6,8,9,10,11,12,14,15,16,17,18,20,21,22,23,25,26,28,29,30,32,33	
2224	23	23	40	30	如临深渊,临深履薄,履险如夷,金刚怒目,目不忍睹,如雷贯耳,耳熟能详,熟视无睹,无所不晓,语焉不详	如,临,深,履,薄,金,刚,怒,目,深,险,不,渊,如,雷,贯,耳,忍,夷,熟,视,无,睹,能,所,语,焉,不,详,不,晓	0,0,1,2,3,5,6,7,8,0,2,8,0,2,3,4,5,8,2,5,6,7,8,5,7,2,3,4,5,7,7	8,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,2,2,2,2,2,1	0,2,3,4,5,6,7,9,10,11,12,14,15,16,17,18,19,20,22,23,24,25,26,27,29,30	
2225	23	23	40	30	招降纳叛,降格以求,以丰补歉,补偏救弊,孜孜以求,以人为镜,顾盼生辉,奋发有为,百年树人,百弊丛生,火树银花	招,降,纳,叛,格,以,丰,补,歉,孜,孜,以,求,偏,顾,人,救,盼,奋,发,有,为,百,弊,丛,生,镜,年,辉,火,树,银,花,人	3,4,5,6,4,4,5,6,7,1,2,3,4,6,8,3,6,8,0,1,2,3,5,6,7,8,3,5,8,4,5,6,7,5	8,8,8,8,7,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,0	0,2,3,4,5,6,8,9,10,12,13,14,15,16,17,18,20,21,22,23,24,26,27,28,29,31,32,33	
2226	23	23	40	30	用尽心机,尽如人意,欺人之谈,谈何容易,熙来攘往,十年寒窗,来处不易,不乏先例,寒来暑往,先知先觉	用,尽,心,机,如,欺,人,之,谈,意,何,熙,容,十,来,处,不,易,年,攘,乏,寒,来,暑,往,先,知,先,觉,窗,例	3,4,5,6,4,3,4,5,6,4,6,3,6,0,3,4,5,6,0,3,5,0,1,2,3,5,6,7,8,0,5	8,8,8,8,7,6,6,6,6,5,5,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0	0,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,22,23,24,26,27,28,29,30	
2227	23	23	40	30	索然寡味,黯然伤神,毅然决然,衣食住行,伤筋动骨,动之以情,食不甘味,行有余力,有口无心,一厢情愿,别无他物	索,黯,毅,然,决,然,衣,寡,伤,筋,动,骨,食,不,甘,味,神,之,住,以,行,有,余,力,一,厢,情,愿,口,别,无,他,物,心	3,5,2,3,4,5,0,3,5,6,7,8,0,1,2,3,5,7,0,7,0,1,2,3,5,6,7,8,1,0,1,2,3,1	8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,0	0,1,2,3,4,6,7,8,9,10,12,13,14,16,17,18,19,21,22,23,24,25,27,28,29,31,32,33	
2228	23	23	40	30	不胜其烦,不胫而走,走马看花,巴山夜雨,寻根究底,寻幽探胜,杏花春雨,春风雨露,斜风细雨,餐风饮露,栉风沐雨	不,胫,而,走,巴,寻,幽,探,胜,马,山,根,其,看,夜,究,烦,杏,花,春,雨,底,风,斜,雨,餐,风,饮,露,细,栉,风,沐,雨	3,4,5,6,8,0,1,2,3,6,8,0,3,6,8,0,3,5,6,7,8,0,7,5,7,4,5,6,7,5,2,3,4,5	8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4,4,3,3,2,2,2,2,1,0,0,0,0	0,2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,22,23,24,25,26,27,29,30,31,32	
2229	23	23	40	30	各色人等,各不相让,平铺直叙,平分秋色,人弃我取,取信于民,秉烛夜游,秉笔直书,小国寡民,游必有方	各,不,相,让,平,分,秋,色,铺,人,弃,我,取,秉,笔,直,书,等,信,烛,叙,于,夜,小,国,寡,民,游,必,有,方	5,6,7,8,2,3,4,5,2,5,6,7,8,0,1,2,3,5,8,0,2,8,0,5,6,7,8,0,1,2,3	7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1	0,1,3,4,5,6,8,9,10,12,13,14,16,17,18,19,20,21,22,23,24,25,28,29,30	
2230	23	23	40	30	随遇而安,安不忘危,不识大体,灿若繁星,繁荣昌盛,扶危济困,困兽之斗,盛况空前,前车之鉴,车载斗量,感慨系之	随,遇,而,安,不,识,大,体,灿,若,繁,星,忘,荣,扶,危,济,困,昌,兽,盛,况,空,前,之,车,载,斗,量,感,慨,系,之,鉴	2,3,4,5,5,6,7,8,0,1,2,3,5,2,4,5,6,7,2,7,2,3,4,5,7,5,6,7,8,2,3,4,5,5	8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0	0,1,2,4,5,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,26,27,29,31,32,33	
2231	23	23	40	30	人各有志,志士仁人,唾手可得,假手于人,提纲挈领,大张挞伐,大得人心,心惊肉跳,纲举目张,鱼肉乡里	人,各,有,志,士,唾,仁,假,手,于,人,可,提,大,得,人,心,纲,举,目,张,惊,挈,挞,鱼,肉,乡,里,领,伐,跳	3,4,5,6,6,4,6,3,4,5,6,4,0,3,4,5,6,0,1,2,3,6,0,3,5,6,7,8,0,3,6	8,8,8,8,7,6,6,5,5,5,5,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0	0,1,2,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,22,23,24,26,27,28,29,30	
2232	23	23	40	30	日薄西山,喷薄欲出,出以公心,愚昧无知,愚公移山,倒背如流,人寿年丰,人心向背,一无所求,求仁得仁,为富不仁	日,喷,薄,欲,出,西,以,愚,公,移,山,公,倒,昧,人,心,向,背,一,无,所,求,寿,如,知,仁,年,流,得,丰,为,富,不,仁	4,3,4,5,6,4,6,1,2,3,4,6,8,1,5,6,7,8,0,1,2,3,5,8,1,3,5,8,3,5,0,1,2,3	8,7,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0	0,1,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,22,23,24,25,28,29,30,32,33	
2233	23	23	40	30	不服水土,不做不休,休戚相关,蜂拥而至,山穷水尽,山清水秀,关怀备至,怀璧其罪,排难解纷,巾帼英雄,难乎其难,落英缤纷	不,做,不,休,蜂,服,戚,拥,山,清,水,秀,相,而,穷,土,关,怀,备,至,水,排,璧,尽,巾,难,乎,其,难,帼,解,罪,落,英,缤,纷,雄	2,3,4,5,8,2,5,8,0,1,2,3,5,8,0,2,5,6,7,8,0,4,6,0,2,4,5,6,7,2,4,6,1,2,3,4,2	8,8,8,8,8,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,0	0,1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,21,22,23,25,26,28,29,30,31,32,33,34,36	
2234	23	23	40	30	串亲访友,凄风苦雨,风行水上,水月观音,访贫问苦,恶声恶气,里应外合,大有作为,大音希声,举案齐眉,应有尽有,齐心合力	串,凄,亲,风,行,水,上,访,贫,问,苦,月,友,雨,观,恶,里,大,音,希,声,举,应,有,尽,有,恶,案,外,作,气,齐,心,合,力,为,眉	1,4,1,4,5,6,7,1,2,3,4,6,1,4,6,8,2,5,6,7,8,0,2,3,4,5,8,0,2,5,8,0,1,2,3,5,0	8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0	0,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,19,20,22,23,24,26,27,28,29,31,32,34,35,36	
2235	23	23	40	30	取信于人,信赏必罚,舍生取义,赏心悦目,赏罚分明,分门别类,开物成务,开宗明义,明眸皓齿,别无长物	取,信,于,人,赏,舍,必,生,赏,罚,分,明,取,心,门,开,宗,明,义,悦,别,无,长,物,眸,目,类,成,皓,务,齿	0,1,2,3,1,8,1,8,0,1,2,3,8,0,2,5,6,7,8,0,2,3,4,5,7,0,2,5,7,5,7	8,8,8,8,7,7,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1	0,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,24,26,27,28,29	
2236	23	23	40	30	反躬自问,自圆其说,晨钟暮鼓,身外之物,身历其境,欢聚一堂,欢欣鼓舞,沃野千里,物以类聚,以身报国,一叶障目,里通外国	反,躬,自,问,圆,晨,身,历,其,境,钟,外,说,暮,之,欢,欣,鼓,舞,沃,物,以,类,聚,野,身,一,叶,障,目,千,报,堂,里,通,外,国	2,3,4,5,4,7,2,3,4,5,7,2,4,7,2,5,6,7,8,0,2,3,4,5,0,3,5,6,7,8,0,3,5,0,1,2,3	8,8,8,8,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,0,0,0,0	1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,18,19,21,22,23,25,27,28,29,30,31,32,33,34,35	
2237	23	23	40	30	兄友弟恭,缩头缩脑,兄弟阋墙,墙头马上,头疼脑热,求知若渴,火急火燎,火上添油,添油加醋,洞若观火,加官进爵	兄,缩,友,头,兄,弟,阋,墙,缩,恭,头,疼,脑,热,马,求,火,上,添,油,知,急,油,洞,若,观,火,加,官,进,爵,渴,燎,醋	2,6,2,6,1,2,3,4,6,2,4,5,6,7,4,1,3,4,5,6,1,3,5,0,1,2,3,5,6,7,8,1,3,5	8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0	0,1,2,3,4,6,7,8,9,10,11,13,14,16,18,19,20,21,22,23,24,25,28,29,30,31,32,33	
2238	23	23	40	30	行之有效,贪小失大,贪天之功,损公肥私,夙夜在公,肥头大耳,公诸同好,公平无私,无可厚非,厚颜无耻	行,贪,天,之,功,损,小,有,夙,夜,在,公,失,效,肥,头,大,耳,公,平,无,私,诸,可,同,厚,颜,无,耻,好,非	7,5,6,7,8,3,5,7,0,1,2,3,5,7,3,4,5,6,0,1,2,3,0,2,0,2,3,4,5,0,2	8,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,2,2,1,1,1,1,1,0,0	0,1,2,4,5,6,7,8,9,10,12,13,14,15,17,19,20,21,22,23,24,26,27,28,29,30	
2239	23	23	40	30	适得其反,适可而止,妙手偶得,手不释卷,反躬自省,自不待言,青云直上,青灯黄卷,以礼相待,直捣黄龙	适,可,而,止,妙,手,偶,得,不,其,释,反,躬,自,省,青,灯,黄,卷,不,云,以,礼,相,待,直,捣,黄,龙,言,上	5,6,7,8,2,3,4,5,3,5,3,5,6,7,8,0,1,2,3,7,0,4,5,6,7,0,1,2,3,7,0	8,8,8,8,7,7,7,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1	0,1,3,4,6,7,8,9,10,12,13,14,15,17,18,19,20,21,22,23,26,27,28,29,30	
2240	23	23	40	30	暮气沉沉,自由泛滥,泛泛之交,气息奄奄,沉思默想,默不作声,杯盘狼藉,杯觥交错,狼奔豕突,声名狼藉	暮,自,由,泛,滥,气,息,奄,奄,泛,沉,之,沉,思,默,想,杯,觥,交,错,不,盘,作,狼,奔,豕,突,声,名,狼,藉	0,5,6,7,8,0,1,2,3,7,0,7,0,1,2,3,5,6,7,8,2,5,2,5,6,7,8,2,3,4,5	7,7,7,7,7,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1	0,1,2,4,6,7,8,9,10,11,12,13,15,16,17,18,20,21,22,23,24,25,27,28,29	
2241	23	23	40	30	不假思索,避凶趋吉,仰面朝天,面壁思过,吉人天相,人欢马叫,白山黑水,法出一门,马放南山,清水衙门	不,避,仰,假,凶,面,壁,思,过,趋,朝,索,吉,人,天,相,欢,白,法,马,放,南,山,出,叫,黑,一,清,水,衙,门	5,1,3,5,1,3,4,5,6,1,3,5,1,2,3,4,2,5,7,2,3,4,5,7,2,5,7,4,5,6,7	8,7,7,7,6,6,6,6,6,5,5,5,4,4,4,4,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0	0,1,2,3,5,6,8,9,10,11,12,13,15,16,17,18,20,21,22,24,25,26,27,29,30	
2242	23	23	40	30	进德修业,修心养性,姑妄听之,姑息养奸,食而不化,俯拾皆是,俯仰之间,间不容发,不管不顾,触目皆是	进,德,修,业,心,姑,息,养,奸,妄,性,听,食,俯,仰,之,间,而,拾,不,管,不,顾,触,目,皆,是,容,化,是,发	4,5,6,7,6,4,5,6,7,4,6,4,7,2,3,4,5,7,2,5,6,7,8,0,1,2,3,5,7,2,5	8,8,8,8,7,6,6,6,6,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0	1,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,22,23,24,26,27,28,29	
2243	23	23	40	30	内圣外王,内忧外患,概莫能外,莫衷一是,恩将仇报,王侯将相,众口相传,众口一词,精忠报国,传为美谈	内,忧,外,患,圣,概,莫,能,外,恩,衷,王,侯,将,相,众,口,一,词,仇,口,是,精,忠,报,国,相,传,为,美,谈	4,5,6,7,4,1,2,3,4,6,2,4,5,6,7,0,1,2,3,6,0,2,4,5,6,7,0,0,1,2,3	8,8,8,8,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,1,1,1,1	0,1,3,4,5,6,7,9,10,11,12,14,15,16,18,19,20,21,22,23,24,26,28,29,30	
2244	23	23	40	30	嘉言懿行,言听计从,计上心来,宵衣旰食,衣锦夜行,不食烟火,嗟来之食,食不下咽,不失时机,时运不济	嘉,言,听,计,从,宵,懿,上,衣,锦,夜,行,心,不,旰,嗟,来,之,食,食,不,下,咽,烟,失,火,时,运,不,济,机	3,3,4,5,6,0,3,5,0,1,2,3,5,7,0,4,5,6,7,0,1,2,3,7,1,7,1,2,3,4,1	8,7,7,7,7,6,6,6,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,1,1,1,1,0	0,2,3,4,5,6,7,9,10,11,12,13,14,15,17,18,19,20,21,23,24,27,28,29,30	
2245	23	23	40	30	皓首穷经,穷则思变,诡谲多变,多嘴多舌,从善如流,闭口不言,多愁善感,辩口利舌,流年不利,言为心声	皓,首,穷,经,则,思,诡,谲,多,变,嘴,从,闭,多,愁,善,感,辩,口,利,舌,如,不,流,年,不,利,言,为,心,声	2,3,4,5,4,4,1,2,3,4,3,5,1,3,4,5,6,0,1,2,3,5,1,5,6,7,8,1,2,3,4	8,8,8,8,7,6,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0	0,1,3,4,5,6,7,9,10,11,12,13,14,16,17,19,20,21,22,23,24,26,27,28,30	
2246	23	23	40	30	极目远望,十目所视,视为畏途,为善最乐,乐极生悲,大喜过望,喜不自胜,自我陶醉,醉生梦死,急不可耐,生死不渝,长生不死	极,十,目,所,视,远,为,善,最,乐,大,喜,过,望,畏,极,不,途,生,自,我,陶,醉,急,悲,胜,生,死,不,渝,梦,可,长,生,不,死,耐	3,2,3,4,5,3,5,6,7,8,0,1,2,3,5,8,1,5,8,1,2,3,4,6,8,1,4,5,6,7,4,6,1,2,3,4,6	8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0	0,1,3,4,5,6,7,8,10,12,13,14,15,16,18,19,20,21,23,24,25,26,27,29,30,31,32,34,35,36	
2247	23	23	40	30	天不假年,不违农时,秘而不宣,知易行难,知无不言,时移势易,孤掌难鸣,鸣冤叫屈,不慌不忙,叫苦不迭,宁死不屈	天,不,假,年,秘,违,而,农,知,无,不,言,时,移,势,易,宣,行,孤,掌,难,鸣,不,冤,慌,叫,苦,不,迭,宁,死,不,屈,忙	0,1,2,3,6,1,6,1,4,5,6,7,1,2,3,4,6,4,2,3,4,5,7,5,7,5,6,7,8,2,3,4,5,7	8,8,8,8,8,7,7,6,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0	0,2,3,4,5,6,7,8,9,11,12,13,14,16,17,18,19,20,22,23,24,25,26,28,29,31,32,33	
2248	23	23	40	30	哀而不伤,应付裕如,勇冠三军,勇者不惧,开山鼻祖,开合自如,自作主张,军令如山,令行禁止,形格势禁	哀,而,应,勇,者,不,惧,付,冠,伤,裕,三,开,合,自,如,军,令,如,山,作,行,鼻,主,形,格,势,禁,祖,张,止	4,4,8,2,3,4,5,8,2,4,8,2,5,6,7,8,2,3,4,5,7,3,5,7,0,1,2,3,5,7,3	8,7,7,6,6,6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,1,0	0,1,2,3,4,6,8,9,10,11,13,14,15,17,18,19,20,21,22,24,25,26,28,29,30	
2249	23	23	40	30	兹事体大,事出有因,大声疾呼,谈古论今,声情并茂,亘古未有,呼之欲出,欲盖弥彰,仰不愧天,仰之弥高	兹,事,体,大,谈,出,声,情,并,茂,亘,古,未,有,疾,论,因,呼,之,欲,出,今,盖,仰,之,弥,高,不,彰,愧,天	2,3,4,5,1,3,5,6,7,8,0,1,2,3,5,1,3,5,6,7,8,1,7,5,6,7,8,5,7,5,5	8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,3,3,3,3,2,2,1,0	0,2,3,4,5,7,8,9,10,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30	
2250	23	23	40	30	有胆有识,赤胆忠心,心腹之患,腹心之疾,疾言厉色,古色古香,国破家亡,国色天香,天公地道,颠簸不破	有,赤,胆,忠,心,有,腹,心,之,疾,古,识,之,言,色,患,厉,古,国,色,天,香,颠,簸,不,破,公,家,地,亡,道	1,0,1,2,3,1,3,4,5,6,8,1,3,6,8,3,6,8,5,6,7,8,2,3,4,5,7,5,7,5,7	8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,0,0	0,1,3,4,5,7,8,9,10,11,12,13,15,16,17,18,20,21,22,23,24,26,27,29,30	
2251	23	23	40	30	豪放不羁,举世闻名,深谋远虑,远走高飞,放眼世界,债多不愁,债台高筑,名目繁多,穷则思变,穷愁潦倒,倒行逆施,痛定思痛	豪,举,深,谋,远,虑,放,眼,世,界,走,不,闻,债,台,高,筑,羁,名,目,繁,多,飞,不,穷,愁,潦,倒,则,行,痛,定,思,痛,逆,变,施	0,2,5,6,7,8,0,1,2,3,7,0,2,5,6,7,8,0,2,3,4,5,7,5,4,5,6,7,4,7,2,3,4,5,7,4,7	8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,3,3,3,3,2,2,1,1,1,1,1,0,0	0,1,2,3,5,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23,25,26,27,28,29,30,31,32,34,35	
2252	23	23	40	30	处之泰然,言之有物,月晕而风,超群出众,超然物外,物以类聚,迎神赛会,迎风招展,招降纳叛,聚精会神,切身体会	处,言,之,有,物,泰,月,超,然,物,外,晕,群,以,而,出,类,迎,风,招,展,众,聚,精,会,神,降,赛,纳,切,身,体,会,叛	1,0,1,2,3,1,6,0,1,2,3,6,0,2,6,0,2,5,6,7,8,0,2,3,4,5,7,5,7,2,3,4,5,7	8,7,7,7,7,6,6,5,5,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0	0,1,3,4,5,6,7,8,9,11,12,13,15,16,18,19,20,23,24,25,26,27,29,30,32,33	
